text,label,cleaned_text
"""Tieši tā bija pēdejās vēlēšanās, tā arī būs šajās. Mana balss iet @konservativie. Ir tādi politiķi kas daudz runā, un ir tādi kuri dara. K ir otrā kategorijā. Nosauc lietas īstajos vārdos, jā, dažreiz arī kašķējās jo bez tā nevar mainīt kurus. Mums vajag Konservatīvos Saeimā.""",1,tiešs pēdejās vēlēšanas šis mana balss iet tāds politiķis kas daudz runa tāds kurš darīt k otrs kategorija nosaukt liet īsts vārdot dažreiz kašķēties varēt mainīt kurš mēs vajag konservatīvs saeima
"Konservatīvajiem, jo viņi Saeimā vairāk vajadzīgi kā daudzi citi ap 5% esošie. JV balsis pietiek (un Reirs netīk), savukārt Pro ir potenciāls kļūt pārāk radikāliem (bet mani ļoti interesēs, kā attīstīsies partija nākamos 4 gadus, pagājušo reizi balsoju par Pro).",1,konservatīvs viņš saeima vairāk vajadzīgs daudzi cits esošs jv balss pietikt reirs tikt savukārt pro potenciāls pārs radikāls es ļoti interese attīstīt partija nākt gads paiet reize balsot pro
"""❤💚 @Progresivie kļūst par 4. populārāko partiju, pateicoties mūsu biedriem un atbalstītājiem! Atbalstītāju uzticība mūsu vērtībām ir spēcīgs iedvesmas un enerģijas avots, lai godam pārstāvētu zaļu, sociāldemokrātisku un progresīvu politiku 14. Saeimā! #AizstāvamNākotni""",1,populārs partija pateikt mēs biedrs atbalstītājs atbalstītājs uzticība mēs vērtība spēcīgs iedvesma enerģija avots gods pārstāvēt zaļš sociāldemokrātisks progresīvs politika saeima
"""TV3 """"Nekā personīga"""" šovakar gribēja pakaunināt Nacionālo apvienību @VL_TBLNNK par Civilās savienības likuma izgāšanu Saeimā, bet sanāca pretējais - atgādināja vēlētājiem, kura ir patiesi konservatīva partija un kura par tādu tikai izliekas nosaukumā. Paldies, @NekaPersoniga! 😊""",1,tv personīgs šovakar gribēt pakaunināt nacionāls apvienība tblnnk civils savienība likums izgāzt saeima sanākt pretējs atgādināt vēlētājs kura patiess konservatīvs partija kura tāds izlikt nosaukums paldies 😊
"Jau atbildēju, ka problēma ir sistēmā, nevis vienas neprofesionālas žurnālistes nespējā neitrāli vadīt diskusiju. Ceru, ka jaunā Saeima pārtrauks šauras kreisi liberālu cilvēka grupas uzkundzēšanos valsts finansētos medijos!",-1,atbildēt problēma sistēma viena profesionāls žurnālists spēja neitrāls vadīt diskusija cers jauns saeima pārtraukt šaurs kreiss liberāls cilvēks grupa uzkundzēties valsts finansēt medijs
Kāda gan JV bija vara šajā Saeimā ar 8-iem deputātiem no 100. Kāda Kariņam vara; viss ko viņš darīja - saturēja kopā un atrada kompromisu starp visādiem dīvaiņiem valdībā. Tikpat dīvainiem kā mūsu sabiedrība.,-1,kāds jv vara šis saeima iem deputāts kāds kariņam vara viss ko viņš darīt saturēt kopa atrast kompromiss visāds dīvainis valdība tikpat dīvains mēs sabiedrība
"""Latvieši, ja jums šis okupantu varas trikolors arī riebjas, tad ejat uz Saeimas vèlēšanām un balsojiet par Latvijai uzticamiem politiķiem. Neiesiet - nu tad nepārmetat , ka šis rašisma mēris dēļ jùsu bērnišķīgā aizvainojuma ienāks Saeimā, jo """"ienaidnieks neguļ"""".. ⛔stop russians""",-1,latvietis jums šis okupants vara trikolors riebt iet saeima vèlēšanām balsot latvija uzticēt politiķis iesiet pārmest šis rašisma mēris jùsu bērnišķīgs aizvainojums ienākt saeima ienaidnieks gulēt stops russians
"""Juris Rancāns #IzvēliesNākotni saka, ka 13 Saeimā 99,9% tiesnešu ir apstiprināti bez debatēm. Te man kā matemātikas entuziastam jāsecina, ka vismaz vienā gadījumā debates ir bijušas, un tas veido 0.1%, no kā izriet, ka ka 13. Saeima ir apstiprinājusi vismaz 999 tiesnešus. #čakli""",-1,juris rancāns sacīt saeima tiesnese apstiprināt debates es matemātika entuziasts secināt vismaz viena gadījums debates būt tas veidot izriet saeima apstiprināt vismaz tiesnesis
"""16 gadīgā baby queer es tik ļoti priecātos, uzzinot, ka 2022. gadā absolūtais sabiedrības vairākums par Jūliju Stepaņenko domā tieši to pašu, ko es– ka šī kremļa lakstīgala savu dziesmu nav pelnījusi dziedāt LR Saeimā. Un ļoti drīz arī vairs nedziedās. 🇱🇻🇪🇺🇺🇦🏳️‍🌈🏳️‍⚧️""",-1,gadīgs baby queer es ļoti priecāties uzzināt gads absolūts sabiedrība vairākums jūlijs stepaņenko doma tiešs tas pats ko es šis kremlis lakstīgala savs dziesma nav pelnīt dziedāt lr saeima ļoti drīz vairs dziedāt
"""2011. gadā Nacionālā apvienība bija vienīgā partija Saeimā, kas atbalstīja pilnīgu pāreju uz mācībām latviešu valodā visās skolās, organizējot arī minēto parakstu vākšanu. Par to mūs saukāja par """"rusofobiem"""". Šo 11 gadu laikā izdevies panākt, ka atbalsts ir gandrīz vienbalsīgs.""",1,gads nacionāls apvienība vienīgs partija saeima kas atbalstīt pilnīgs pāriet mācība latvietis valoda viss skola organizēt minēt parakstīt vākt tas mēs saukāt rusofobiem šis gads laiks izdot panākt atbalsts gandrīz vienbalsīgs
"Šajā Saeimā tieši @konservativie ir bijuši avangardā mazturīgo aizsardzībā. 3x500 plānam koalīcijas partneri pretojās sparīgi, bet beigās piekrita, ka tas bija pareizais lēmums. Vēlētāji, padomājiet kur likt savu balsi. Es par @konservativie",1,šis saeima tiešs būt avangards mazturīgs aizsardzība x plāns koalīcija partneris pretoties sparīgs beigas piekrist tas pareizs lēmums vēlētājs padomāt kurt likt savs balss es
"Viņš ir bezjēdzīgs, bez mugurkaula, uz papīra vajadzēja būt tiesiskuma sargam, bet pat nespēj pienācīgi reaģēt uz to, ka Saeima nepilda ST spriedumus. Savu skaidru viedokli nekad arī nepauž, vienmēr pilns ar tukšiem vārdiem, kas beigās nepasaka neko.",-1,viņš bezjēdzīgs mugurkauls papīrs vajadzēja tiesiskums sargs spēt pienācīgs reaģēt tas saeima pildīt st spriedums savs skaidris viedoklis nekad paust vienmēr pilns tukšs vārds kas beigas pasacīt kas
"""Kāpēc Tu vispār esi politikā? Tāpēc, ka bez Konservatīvajiem Saeimā 🇱🇻 Latvijas nākotne būs daudz lielākā miglā tīta. Kas ir migla? Tā ir 👥️️ korupcija, 🧨nodevība un galu galā 📉 pakļaušanās Krievijai. Fragments no Dokumentālista Ivara Zviedra ceļojuma uz Latgali.""",0,kāpēc tu vispār politika konservatīvs saeima latvija nākotne daudz liels migla tīt kas migla korupcija nodevība gals gals pakļaut krievija fragments dokumentālists ivars zviedrs ceļojums latgale
"Nu tā. Atlikuši divi varianti 1. oktobrim. Gan @Progresivie, gan @Jauna_Vienotiba ir pārliecinoši politiskie spēki, katrs ar savām stiprajām un vājajām pusēm. Abām ir jābūt Saeimā, un man ir vēl nedēļa izdomāt, kurai no tām palīdzēšu ar savu balsi.",1,atlikt divi variants oktobris vienotiba pārliecināt politisks spēks katrs savs stiprs vājš puse abi jābūt saeima es vēlēt nedēļa izdomāt kurš tas palīdzēt savs balss
"""cilvēce priecājas par medicīnas sasniegumiem, kas palīdz dzīvildzei un pilnvērtīgai dzīvei bez kovidbeigtām plaušām un longkovid noguruma. jūsu iecerētā saeima iztiks bez veselības ministrijas? un kas šitas jūsu murgs ir - ja ne vēlēšanu kampaņa? ļoti veiksmīga - uz izgāšanos!""",-1,cilvēce priecāties medicīna sasniegums kas palīdzēt dzīvildze pilnvērtīgs dzīve kovidbeigtām plauša longkovid nogurums jūs iecerēt saeima iztikt veselība ministrija kas šitas jūs murgs vēlēšanas kampaņa ļoti veiksmīgs izgāzt
"Tā kā savākti paraksti, Saeimā būs jālemj par vecāku pabalsta indeksāciju inflācijas apstākļos. Ienākumu kritums BKA laikā jau tā ir būtisks - lai uzskatāmāk, uztaisīju tabulu. Līdz ar to, augot cenām, zīdaiņu un mazuļu vecākiem rēķinu apmaksa ir/būs vēl sarežģītāka",0,savākt parakstīt saeima lemt vecs pabalstīt indeksācija inflācija apstāklis ienākums kritums bka laiks būtisks uzskatīt uztaisīt tabula tas augt cena zīdainis mazulis vecs rēķināt apmaksa vēlēt sarežģīt
Dāvis Stalts (Konservatīvie): Nākamajā Saeimā mēs pievērsīsimies derusifikācijas jautājumiem. Tas nozīmē Krievijas ietekmes vājināšanai Latvijā. Tas mazinās spriedzi. Latvijai nelojālie subjekti būs spiesti pamest valsti vai mainīt viedokli. #IzvēliesNākotni,1,dāvis stalts konservatīvs nākt saeima mēs pievērst derusifikācijas jautājums tas nozīmēt krievija ietekme vājināt latvija tas mazināt spriegt latvija lojāls subjekts spiest pamest valsts mainīt viedoklis
"Pēc 13 dienām būs 14.Saeimas vēlēšanas. Šis ir tas laiks, kad uz valsts procesiem ir vairāk jāskatās caur “mēs” prizmu, nevis “viņi.” Tie, kurus ievēlam par saviem pārstāvjiem Saeimā ir tikai un vienīgi mūsu atbildība. Kāda ir mūsu kritiskā domāšana un morāle, tāda ir Saeima.",0,diena saeima vēlēšanas šis tas laiks kad valsts process vairāk skatīt mēs prizma viņš tas kurš ievēlēt savs pārstāvis saeima vienīgs mēs atbildība kāds mēs kritisks domāt morāle tāds saeima
"Aizvadītas pēdējās debates. Kurzemnieki, novērtēšu jūsu uzticību @Progresivie! Varat nešaubīties, ka Saeimā aizstāvēšu novada intereses, lielāku valsts atbalstu mājsaimniecībām un uzņēmējiem krīzē un godīgu politiku bez slēptām interesēm! #AizstavamNakotni",1,aizvadīt pēdējs debates kurzemnieks novērtēt jūs uzticība šaubīties saeima aizstāvēt novadīt interese liels valsts atbalsts mājsaimniecība uzņēmējs krīze godīgs politika slēpt interese
"""Nē, es negribu redzēt tikai vīriešus kā debatēs šovakar. Tāpēc balsojot plusus likšu tikai sievietēm. Mums ir nepieciešams vairāk sieviešu Saeimā (un MK). Zinošas, pārliecinātas un enerģijas pilnas sievietes, kuras vēlas strādāt valsts labā. Džeki, pastāviet pie ratiem kādreiz.""",1,es griba redzēt vīrietis debates šovakar balsot pluss likt sieviete mēs pieciešams vairāk sieviete saeima mk zināt pārliecināt enerģija pilns sieviete kurš vēlēt strādāt valsts labs džeki pastāvēt rats kādreiz
"""🇱🇻 Šodien, 2022. gada 29.septembrī, Saeima vēsturiskā balsojumā atbalstīja grozījumus Izglītības likumā un Vispārējās izglītības likumā, kas paredz pāreju uz mācībām tikai latviešu valodā trīs gadu laikā. Paldies, @anita_muizniece""",1,šodien gads septembris saeima vēsturisks balsojums atbalstīt grozījums izglītība likums vispārējs izglītība likums kas paredzēt pāriet mācība latvietis valoda trīs gads laiks paldies muizniece
"Bet pats svarīgākais - ej uz vēlēšanām un balso. Aiz robežas, mums kaimiņos stāv bruņotu bomžu banda, kura šobrīd ir vāja, jo iestigusi Ukrainā. Šis brīdis mums ir jāizmanto, lai Saeimā un valdībā būtu spēki, kas balstās Rietumu vērtībās, Eiropas Savienībā un NATO.",1,pats svarīgs iet vēlēšanas balsot robeža mēs kaimiņš stāvēt bruņot bomžu banda kura šobrīd vājš iestigt ukraina šis brīdis mēs izmantot saeima valdība būtu spēks kas balstīt rietums vērtība eiropa savienība nato
"""Nesanāca JV un Apar-am bizness ar krievu kopienām. Nesanāca gan! 🙂 Saeimā tikai Konservatīvie un NA balsoja pret šito joku... Tagad Valsts Prezidents ir spiests atgriezt Saeimai brāķi - Pašvaldību likumu.""",-1,sanākt jv apart am bizness krievs kopiena sanākt 🙂 saeima konservatīvs na balsot šitas joks tagad valsts prezidents spiest atgriezt saeima brāķis pašvaldība likums
"Saeima atbalstīja arī otrus @VL_TBLNNK un @konservativie iesniegtos grozījumus sabiedriskās drošības stiprināšanai - aicinām mainīt Ieroču aprites likumu, liedzot Krievijas un Baltkrievijas pilsoņiem ar PUA un Latvijas nepilsoņiem iegādāties, glabāt, nēsāt un pārvadāt ieročus.",1,saeima atbalstīt otrs tblnnk iesniegt grozījums sabiedrisks drošība stiprināt aicināt mainīt ierocis aprite likums liegt krievija baltkrievija pilsonis pua latvija pilsonis iegādāt glabāt nēsāt pārvadāt ierocis
"Kaut kā pārāk daudz sarakstu, caur kuriem Kremlis brauc iekšā jaunajā Saeimā. Gan atklātāku, gan slēptāku.",-1,pārs daudz saraksts kurš kremlis braukt iekša jauns saeima atklāt slēpt
"Kiršteina runu Saeimā var klausīties atkārtoti. Tā jau reti var kādam tur teikt šo vārdu, bet šoreiz gan- paldies!",1,kiršteina runa saeima klausīt atkārtot rets kāds turēt teikt šis vārds šoreiz paldies
"""Tolerantā un progresīvā krāsotāja jaunievēlēto Itālijas premjeri nosauc par psihu neofašisti un masu slepkavu...",-1,tolerants progresīvs krāsotājs jaunievēlēts itālija premjers nosaukt psihe neofašisti masa slepkava
Saeima konceptuāli atbalsta Konservatīvo rosinājumu minimālo algu palielināt līdz 620 eiro nākamgad un līdz 700 eiro gadu vēlāk.,0,saeima konceptuāls atbalsts konservatīvs rosinājums minimāls alga palielināt eiro nākamgad eiro gads vēls
"""Valentīns, iespējams, nemaz neatradīs ieeju Saeimā, tāpēc - par visnekaitīgāko variantu.""",-1,valentīns iespēt nemaz atrast ieiet saeima kaitīgs variants
"""Šonedēļ daži juristi Saeimā stāstīja - ar likumiem šajā ziņā viss ideāli un vajag kā vienmēr - aprakt idejas; vajagot tik vairāk runāt latviski visiem un būs labi. Deputāti par laimi nepiekāpās un lēma """"izjaukt ideālo kārtību"""", virzot dažus vēl labojamus grozījumus, kas palīdzēs.""",-1,šonedēļ dažs jurists saeima stāstīt likums šis ziņa viss ideāls vajag vienmēr aprakt ideja vajagot vairāk runāt latvisks viss labs deputāts laimis piekāpt lemt izjaukt ideāls kārtība virzīt dažs vēlēt labot grozījums kas palīdze
"""Jūs pati sev neliekaties smieklīga? Tieši par visu, ko jūs tagad nosaucāt, kā savus nopelnus, NA gadiem organizēja gan balsu vākšanu, gan Saeimā runāja. Jūs viņus tā dēļ par naciķiem saukājāt. Tagad viņu laurus piedēvējat sev. Nožēlojami.""",-1,jūs pats sevis likt smieklīgs tiešs viss ko jūs tagad nosaukt savs nopelns na gads organizēt balss vākt saeima runāt jūs viņš naciķiem saukāt tagad viņš lauris piedēvēt sevis nožēlot
"""Ja tu balso Rīgā un esi izvēlējies @Progresivie, noteikti ieliec + Andrim @suvajevs. Svaigs skatījums uz ekonomiku un finansēm Saeimā noderēs. Andris ir ļoti """"down on the ground"""" par šo tik ļoti svarīgo tēmu, prot atzīt kļūdas un mainīt viedokli, kas politiķiem ir retums.""",1,tu balsot rīga izvēlēt noteikts ielikt andris svaigs skatījums ekonomika finanses saeima noderēt andris ļoti down on the ground šis ļoti svarīgs tēma prast atzīt kļūda mainīt viedoklis kas politiķis retums
"""Gājām uz 13.Saeimu ar zināšanām un pieredzi no NVO sektora. Tagad mums katrai bagāžā pa svarīgam šīs Saeimas likumam, kas mainīs Latviju uz labu-pārvaldības, mediju, bērnu izglītības un dzīvnieku aizsardzības jomā. Kopā esam daudz izdarījušas, un latiņu noturēsim arī 14.Saeimā!""",1,iet saeima zināt pieredze nvo sektors tagad mēs katra bagāža svarīgs šis saeima likums kas mainīt latvija labs pārvaldība medijs bērns izglītība dzīvnieks aizsardzība joma kopa daudz izdarīt lata noturēt saeima
"""Jūs,cik noprotu,Saeimā saņemat algu par brēkšanu&ja vajag tad arī par spiegšanu,bet pārējie bikšudeldētāji par cītīgu plaudēšanu? Lieliski! Mans dēls,kuram ir 11 mēneši var pilnvērtīgi aizstāt gan Jūs,gan Jūsu kolēģus. Arī apkakāties,kas ir nenoliedzama deputātu prasme,viņš prot""",-1,jūs cik noprast saeima saņemt alga brēkt vajag spiegt pārējs bikšudeldētāji cītīgs plaudēšanu lielisks mans dēls kurt mēnesis pilnvērtīgs aizstāt jūs jūs kolēģis apkakāties kas noliegt deputāts prasme viņš prast
"""❤💚 Visdziļākā pateicība atbalstītājiem un atbalstītājām par konsekventu atbalstu @Briskens komandai! @Progresivie vērtības BŪS Saeimā, un mūsu pirmais uzdevums būs pārvarēt cenu krīzi solidāri un sociāli atbildīgi, lai neciestu ģimeņu dzīves līmenis. Tiekamies #VēlēšanuDienā!""",1,dziļš pateicība atbalstītājs atbalstītājs konsekvents atbalsts komanda vērtība saeima mēs viens uzdevums pārvarēt cena krīze solidārs sociāls atbildīgs ciest ģimene dzīve līmenis tikt
"/+ Šlesers, ja viņš tiks saeimā",-1,šlesers viņš saeima
"Ne mazāk kā 98 vietvārdi Latvijā joprojām slavina komunistisko režīmu vai tā atbalstītājus, vēl 47 vietvārdi slavina rusifikācijas politikas simbolus. @Tieslietas vēl pirms vēlēšanām iesniegs Saeimā likumprojektu, lai noteiktu par pienākumu atbrīvoties no šāda padomju mantojuma.",-1,mazs vietvārdis latvija joprojām slavināt komunistisks režīms atbalstītājs vēlēt vietvārdis slavināt rusifikācija politika simbols vēlēt vēlēšanas iesniegt saeima likumprojekts noteikts pienākums atbrīvot šāda padome mantojums
"Aparisti nebūs Saeimā. Viņu darbi ir tādi paši kā LKS. Apkalpo pārsvarā kremļa intereses - Golubevai izdevās žoga sabotāža uz robežas un netraucētas 10. maija nekārtības. Vīzas dod visiem krieviem, katru dienu iebrauc 500 krievijas iedzīvotāju.",-1,aparisti būt saeima viņš darbs tāds pats lks apkalpot pārsvars kremlis interese golubevai izdot žogs sabotāža robeža traucēt maija kārtība vīza dot viss krievs katra dienēt iebraukt krievija iedzīvotājs
