text,label,cleaned_text
"""Progresīvo nu jau uzkrītoši izmisīgie aicinājumi Saeimā ievilkt arī """"Konservatīvos"""" ir zīmīgi. Jā, kāpēc gan lai Saeimā nebūtu divas progresīvo partijas?""",1,progresīvo uzkrītoši izmisīgie aicinājumi saeimā ievilkt konservatīvos zīmīgi kāpēc saeimā nebūtu divas progresīvo partijas
"2/3 Cilvēki domā, ka atdod savu balsi par tiem, kas besī (visus izsvītrojot), viņi tā veicina viņu neiekļūšanu Saeimā. Šobrīd diviem cilvēkiem es esmu atklājusi jaunu pasauli un novērsusi divas traģēdijas, kad cilvēki grasījas “balsot” (svītrot ārā visus) par LPV ...",-1,cilvēki domā atdod savu balsi tiem kas besī visus izsvītrojot viņi veicina viņu neiekļūšanu saeimā šobrīd diviem cilvēkiem es atklājusi jaunu pasauli novērsusi divas traģēdijas kad cilvēki grasījas balsot svītrot ārā visus lpv
"""jums Saeimā cirku sagribējās? varbūt tomēr vajadzētu no Saeimas gaidīt darbu valsts un sabiedrības labā, nevis kaut kāda """"dadža un spridzekļa"""" māžošanos?""",-1,jums saeimā cirku sagribējās varbūt vajadzētu saeimas gaidīt darbu valsts sabiedrības labā kāda dadža spridzekļa māžošanos
"""Tieši tā bija pēdejās vēlēšanās, tā arī būs šajās. Mana balss iet @konservativie. Ir tādi politiķi kas daudz runā, un ir tādi kuri dara. K ir otrā kategorijā. Nosauc lietas īstajos vārdos, jā, dažreiz arī kašķējās jo bez tā nevar mainīt kurus. Mums vajag Konservatīvos Saeimā.""",1,tieši pēdejās vēlēšanās šajās mana balss iet tādi politiķi kas daudz runā tādi kuri dara k otrā kategorijā nosauc lietas īstajos vārdos dažreiz kašķējās nevar mainīt kurus mums vajag konservatīvos saeimā
"Konservatīvajiem, jo viņi Saeimā vairāk vajadzīgi kā daudzi citi ap 5% esošie. JV balsis pietiek (un Reirs netīk), savukārt Pro ir potenciāls kļūt pārāk radikāliem (bet mani ļoti interesēs, kā attīstīsies partija nākamos 4 gadus, pagājušo reizi balsoju par Pro).",1,konservatīvajiem viņi saeimā vairāk vajadzīgi daudzi citi esošie jv balsis pietiek reirs netīk savukārt pro potenciāls pārāk radikāliem mani ļoti interesēs attīstīsies partija nākamos gadus pagājušo reizi balsoju pro
"""❤💚 @Progresivie kļūst par 4. populārāko partiju, pateicoties mūsu biedriem un atbalstītājiem! Atbalstītāju uzticība mūsu vērtībām ir spēcīgs iedvesmas un enerģijas avots, lai godam pārstāvētu zaļu, sociāldemokrātisku un progresīvu politiku 14. Saeimā! #AizstāvamNākotni""",1,populārāko partiju pateicoties mūsu biedriem atbalstītājiem atbalstītāju uzticība mūsu vērtībām spēcīgs iedvesmas enerģijas avots godam pārstāvētu zaļu sociāldemokrātisku progresīvu politiku saeimā
"""TV3 """"Nekā personīga"""" šovakar gribēja pakaunināt Nacionālo apvienību @VL_TBLNNK par Civilās savienības likuma izgāšanu Saeimā, bet sanāca pretējais - atgādināja vēlētājiem, kura ir patiesi konservatīva partija un kura par tādu tikai izliekas nosaukumā. Paldies, @NekaPersoniga! 😊""",1,tv personīga šovakar gribēja pakaunināt nacionālo apvienību tblnnk civilās savienības likuma izgāšanu saeimā sanāca pretējais atgādināja vēlētājiem kura patiesi konservatīva partija kura tādu izliekas nosaukumā paldies 😊
"Jau atbildēju, ka problēma ir sistēmā, nevis vienas neprofesionālas žurnālistes nespējā neitrāli vadīt diskusiju. Ceru, ka jaunā Saeima pārtrauks šauras kreisi liberālu cilvēka grupas uzkundzēšanos valsts finansētos medijos!",-1,atbildēju problēma sistēmā vienas neprofesionālas žurnālistes nespējā neitrāli vadīt diskusiju ceru jaunā saeima pārtrauks šauras kreisi liberālu cilvēka grupas uzkundzēšanos valsts finansētos medijos
Kāda gan JV bija vara šajā Saeimā ar 8-iem deputātiem no 100. Kāda Kariņam vara; viss ko viņš darīja - saturēja kopā un atrada kompromisu starp visādiem dīvaiņiem valdībā. Tikpat dīvainiem kā mūsu sabiedrība.,-1,kāda jv vara šajā saeimā iem deputātiem kāda kariņam vara viss ko viņš darīja saturēja kopā atrada kompromisu visādiem dīvaiņiem valdībā tikpat dīvainiem mūsu sabiedrība
"""Latvieši, ja jums šis okupantu varas trikolors arī riebjas, tad ejat uz Saeimas vèlēšanām un balsojiet par Latvijai uzticamiem politiķiem. Neiesiet - nu tad nepārmetat , ka šis rašisma mēris dēļ jùsu bērnišķīgā aizvainojuma ienāks Saeimā, jo """"ienaidnieks neguļ"""".. ⛔stop russians""",-1,latvieši jums šis okupantu varas trikolors riebjas ejat saeimas vèlēšanām balsojiet latvijai uzticamiem politiķiem neiesiet nepārmetat šis rašisma mēris jùsu bērnišķīgā aizvainojuma ienāks saeimā ienaidnieks neguļ stop russians
"""Juris Rancāns #IzvēliesNākotni saka, ka 13 Saeimā 99,9% tiesnešu ir apstiprināti bez debatēm. Te man kā matemātikas entuziastam jāsecina, ka vismaz vienā gadījumā debates ir bijušas, un tas veido 0.1%, no kā izriet, ka ka 13. Saeima ir apstiprinājusi vismaz 999 tiesnešus. #čakli""",-1,juris rancāns saka saeimā tiesnešu apstiprināti debatēm man matemātikas entuziastam jāsecina vismaz vienā gadījumā debates bijušas tas veido izriet saeima apstiprinājusi vismaz tiesnešus
"""16 gadīgā baby queer es tik ļoti priecātos, uzzinot, ka 2022. gadā absolūtais sabiedrības vairākums par Jūliju Stepaņenko domā tieši to pašu, ko es– ka šī kremļa lakstīgala savu dziesmu nav pelnījusi dziedāt LR Saeimā. Un ļoti drīz arī vairs nedziedās. 🇱🇻🇪🇺🇺🇦🏳️‍🌈🏳️‍⚧️""",-1,gadīgā baby queer es ļoti priecātos uzzinot gadā absolūtais sabiedrības vairākums jūliju stepaņenko domā tieši to pašu ko es šī kremļa lakstīgala savu dziesmu nav pelnījusi dziedāt lr saeimā ļoti drīz vairs nedziedās
"""2011. gadā Nacionālā apvienība bija vienīgā partija Saeimā, kas atbalstīja pilnīgu pāreju uz mācībām latviešu valodā visās skolās, organizējot arī minēto parakstu vākšanu. Par to mūs saukāja par """"rusofobiem"""". Šo 11 gadu laikā izdevies panākt, ka atbalsts ir gandrīz vienbalsīgs.""",1,gadā nacionālā apvienība vienīgā partija saeimā kas atbalstīja pilnīgu pāreju mācībām latviešu valodā visās skolās organizējot minēto parakstu vākšanu to mūs saukāja rusofobiem šo gadu laikā izdevies panākt atbalsts gandrīz vienbalsīgs
"Šajā Saeimā tieši @konservativie ir bijuši avangardā mazturīgo aizsardzībā. 3x500 plānam koalīcijas partneri pretojās sparīgi, bet beigās piekrita, ka tas bija pareizais lēmums. Vēlētāji, padomājiet kur likt savu balsi. Es par @konservativie",1,šajā saeimā tieši bijuši avangardā mazturīgo aizsardzībā x plānam koalīcijas partneri pretojās sparīgi beigās piekrita tas pareizais lēmums vēlētāji padomājiet kur likt savu balsi es
"Viņš ir bezjēdzīgs, bez mugurkaula, uz papīra vajadzēja būt tiesiskuma sargam, bet pat nespēj pienācīgi reaģēt uz to, ka Saeima nepilda ST spriedumus. Savu skaidru viedokli nekad arī nepauž, vienmēr pilns ar tukšiem vārdiem, kas beigās nepasaka neko.",-1,viņš bezjēdzīgs mugurkaula papīra vajadzēja tiesiskuma sargam nespēj pienācīgi reaģēt to saeima nepilda st spriedumus savu skaidru viedokli nekad nepauž vienmēr pilns tukšiem vārdiem kas beigās nepasaka neko
"""Kāpēc Tu vispār esi politikā? Tāpēc, ka bez Konservatīvajiem Saeimā 🇱🇻 Latvijas nākotne būs daudz lielākā miglā tīta. Kas ir migla? Tā ir 👥️️ korupcija, 🧨nodevība un galu galā 📉 pakļaušanās Krievijai. Fragments no Dokumentālista Ivara Zviedra ceļojuma uz Latgali.""",0,kāpēc tu vispār politikā konservatīvajiem saeimā latvijas nākotne daudz lielākā miglā tīta kas migla korupcija nodevība galu galā pakļaušanās krievijai fragments dokumentālista ivara zviedra ceļojuma latgali
"Nu tā. Atlikuši divi varianti 1. oktobrim. Gan @Progresivie, gan @Jauna_Vienotiba ir pārliecinoši politiskie spēki, katrs ar savām stiprajām un vājajām pusēm. Abām ir jābūt Saeimā, un man ir vēl nedēļa izdomāt, kurai no tām palīdzēšu ar savu balsi.",1,atlikuši divi varianti oktobrim vienotiba pārliecinoši politiskie spēki katrs savām stiprajām vājajām pusēm abām jābūt saeimā man vēl nedēļa izdomāt kurai tām palīdzēšu savu balsi
"""cilvēce priecājas par medicīnas sasniegumiem, kas palīdz dzīvildzei un pilnvērtīgai dzīvei bez kovidbeigtām plaušām un longkovid noguruma. jūsu iecerētā saeima iztiks bez veselības ministrijas? un kas šitas jūsu murgs ir - ja ne vēlēšanu kampaņa? ļoti veiksmīga - uz izgāšanos!""",-1,cilvēce priecājas medicīnas sasniegumiem kas palīdz dzīvildzei pilnvērtīgai dzīvei kovidbeigtām plaušām longkovid noguruma jūsu iecerētā saeima iztiks veselības ministrijas kas šitas jūsu murgs vēlēšanu kampaņa ļoti veiksmīga izgāšanos
"Tā kā savākti paraksti, Saeimā būs jālemj par vecāku pabalsta indeksāciju inflācijas apstākļos. Ienākumu kritums BKA laikā jau tā ir būtisks - lai uzskatāmāk, uztaisīju tabulu. Līdz ar to, augot cenām, zīdaiņu un mazuļu vecākiem rēķinu apmaksa ir/būs vēl sarežģītāka",0,savākti paraksti saeimā jālemj vecāku pabalsta indeksāciju inflācijas apstākļos ienākumu kritums bka laikā būtisks uzskatāmāk uztaisīju tabulu to augot cenām zīdaiņu mazuļu vecākiem rēķinu apmaksa vēl sarežģītāka
Dāvis Stalts (Konservatīvie): Nākamajā Saeimā mēs pievērsīsimies derusifikācijas jautājumiem. Tas nozīmē Krievijas ietekmes vājināšanai Latvijā. Tas mazinās spriedzi. Latvijai nelojālie subjekti būs spiesti pamest valsti vai mainīt viedokli. #IzvēliesNākotni,1,dāvis stalts konservatīvie nākamajā saeimā mēs pievērsīsimies derusifikācijas jautājumiem tas nozīmē krievijas ietekmes vājināšanai latvijā tas mazinās spriedzi latvijai nelojālie subjekti spiesti pamest valsti mainīt viedokli
"Pēc 13 dienām būs 14.Saeimas vēlēšanas. Šis ir tas laiks, kad uz valsts procesiem ir vairāk jāskatās caur “mēs” prizmu, nevis “viņi.” Tie, kurus ievēlam par saviem pārstāvjiem Saeimā ir tikai un vienīgi mūsu atbildība. Kāda ir mūsu kritiskā domāšana un morāle, tāda ir Saeima.",0,dienām saeimas vēlēšanas šis tas laiks kad valsts procesiem vairāk jāskatās mēs prizmu viņi tie kurus ievēlam saviem pārstāvjiem saeimā vienīgi mūsu atbildība kāda mūsu kritiskā domāšana morāle tāda saeima
"Aizvadītas pēdējās debates. Kurzemnieki, novērtēšu jūsu uzticību @Progresivie! Varat nešaubīties, ka Saeimā aizstāvēšu novada intereses, lielāku valsts atbalstu mājsaimniecībām un uzņēmējiem krīzē un godīgu politiku bez slēptām interesēm! #AizstavamNakotni",1,aizvadītas pēdējās debates kurzemnieki novērtēšu jūsu uzticību nešaubīties saeimā aizstāvēšu novada intereses lielāku valsts atbalstu mājsaimniecībām uzņēmējiem krīzē godīgu politiku slēptām interesēm
"""Nē, es negribu redzēt tikai vīriešus kā debatēs šovakar. Tāpēc balsojot plusus likšu tikai sievietēm. Mums ir nepieciešams vairāk sieviešu Saeimā (un MK). Zinošas, pārliecinātas un enerģijas pilnas sievietes, kuras vēlas strādāt valsts labā. Džeki, pastāviet pie ratiem kādreiz.""",1,es negribu redzēt vīriešus debatēs šovakar balsojot plusus likšu sievietēm mums nepieciešams vairāk sieviešu saeimā mk zinošas pārliecinātas enerģijas pilnas sievietes kuras vēlas strādāt valsts labā džeki pastāviet ratiem kādreiz
"""🇱🇻 Šodien, 2022. gada 29.septembrī, Saeima vēsturiskā balsojumā atbalstīja grozījumus Izglītības likumā un Vispārējās izglītības likumā, kas paredz pāreju uz mācībām tikai latviešu valodā trīs gadu laikā. Paldies, @anita_muizniece""",1,šodien gada septembrī saeima vēsturiskā balsojumā atbalstīja grozījumus izglītības likumā vispārējās izglītības likumā kas paredz pāreju mācībām latviešu valodā trīs gadu laikā paldies muizniece
"Bet pats svarīgākais - ej uz vēlēšanām un balso. Aiz robežas, mums kaimiņos stāv bruņotu bomžu banda, kura šobrīd ir vāja, jo iestigusi Ukrainā. Šis brīdis mums ir jāizmanto, lai Saeimā un valdībā būtu spēki, kas balstās Rietumu vērtībās, Eiropas Savienībā un NATO.",1,pats svarīgākais ej vēlēšanām balso robežas mums kaimiņos stāv bruņotu bomžu banda kura šobrīd vāja iestigusi ukrainā šis brīdis mums jāizmanto saeimā valdībā būtu spēki kas balstās rietumu vērtībās eiropas savienībā nato
"""Nesanāca JV un Apar-am bizness ar krievu kopienām. Nesanāca gan! 🙂 Saeimā tikai Konservatīvie un NA balsoja pret šito joku... Tagad Valsts Prezidents ir spiests atgriezt Saeimai brāķi - Pašvaldību likumu.""",-1,nesanāca jv apar am bizness krievu kopienām nesanāca 🙂 saeimā konservatīvie na balsoja šito joku tagad valsts prezidents spiests atgriezt saeimai brāķi pašvaldību likumu
"Saeima atbalstīja arī otrus @VL_TBLNNK un @konservativie iesniegtos grozījumus sabiedriskās drošības stiprināšanai - aicinām mainīt Ieroču aprites likumu, liedzot Krievijas un Baltkrievijas pilsoņiem ar PUA un Latvijas nepilsoņiem iegādāties, glabāt, nēsāt un pārvadāt ieročus.",1,saeima atbalstīja otrus tblnnk iesniegtos grozījumus sabiedriskās drošības stiprināšanai aicinām mainīt ieroču aprites likumu liedzot krievijas baltkrievijas pilsoņiem pua latvijas nepilsoņiem iegādāties glabāt nēsāt pārvadāt ieročus
"Kaut kā pārāk daudz sarakstu, caur kuriem Kremlis brauc iekšā jaunajā Saeimā. Gan atklātāku, gan slēptāku.",-1,pārāk daudz sarakstu kuriem kremlis brauc iekšā jaunajā saeimā atklātāku slēptāku
"Kiršteina runu Saeimā var klausīties atkārtoti. Tā jau reti var kādam tur teikt šo vārdu, bet šoreiz gan- paldies!",1,kiršteina runu saeimā klausīties atkārtoti reti kādam tur teikt šo vārdu šoreiz paldies
"""Tolerantā un progresīvā krāsotāja jaunievēlēto Itālijas premjeri nosauc par psihu neofašisti un masu slepkavu...",-1,tolerantā progresīvā krāsotāja jaunievēlēto itālijas premjeri nosauc psihu neofašisti masu slepkavu
Saeima konceptuāli atbalsta Konservatīvo rosinājumu minimālo algu palielināt līdz 620 eiro nākamgad un līdz 700 eiro gadu vēlāk.,0,saeima konceptuāli atbalsta konservatīvo rosinājumu minimālo algu palielināt eiro nākamgad eiro gadu vēlāk
"""Valentīns, iespējams, nemaz neatradīs ieeju Saeimā, tāpēc - par visnekaitīgāko variantu.""",-1,valentīns iespējams nemaz neatradīs ieeju saeimā visnekaitīgāko variantu
"""Šonedēļ daži juristi Saeimā stāstīja - ar likumiem šajā ziņā viss ideāli un vajag kā vienmēr - aprakt idejas; vajagot tik vairāk runāt latviski visiem un būs labi. Deputāti par laimi nepiekāpās un lēma """"izjaukt ideālo kārtību"""", virzot dažus vēl labojamus grozījumus, kas palīdzēs.""",-1,šonedēļ daži juristi saeimā stāstīja likumiem šajā ziņā viss ideāli vajag vienmēr aprakt idejas vajagot vairāk runāt latviski visiem labi deputāti laimi nepiekāpās lēma izjaukt ideālo kārtību virzot dažus vēl labojamus grozījumus kas palīdzēs
"""Jūs pati sev neliekaties smieklīga? Tieši par visu, ko jūs tagad nosaucāt, kā savus nopelnus, NA gadiem organizēja gan balsu vākšanu, gan Saeimā runāja. Jūs viņus tā dēļ par naciķiem saukājāt. Tagad viņu laurus piedēvējat sev. Nožēlojami.""",-1,jūs pati sev neliekaties smieklīga tieši visu ko jūs tagad nosaucāt savus nopelnus na gadiem organizēja balsu vākšanu saeimā runāja jūs viņus naciķiem saukājāt tagad viņu laurus piedēvējat sev nožēlojami
"""Ja tu balso Rīgā un esi izvēlējies @Progresivie, noteikti ieliec + Andrim @suvajevs. Svaigs skatījums uz ekonomiku un finansēm Saeimā noderēs. Andris ir ļoti """"down on the ground"""" par šo tik ļoti svarīgo tēmu, prot atzīt kļūdas un mainīt viedokli, kas politiķiem ir retums.""",1,tu balso rīgā izvēlējies noteikti ieliec andrim svaigs skatījums ekonomiku finansēm saeimā noderēs andris ļoti down on the ground šo ļoti svarīgo tēmu prot atzīt kļūdas mainīt viedokli kas politiķiem retums
"""Gājām uz 13.Saeimu ar zināšanām un pieredzi no NVO sektora. Tagad mums katrai bagāžā pa svarīgam šīs Saeimas likumam, kas mainīs Latviju uz labu-pārvaldības, mediju, bērnu izglītības un dzīvnieku aizsardzības jomā. Kopā esam daudz izdarījušas, un latiņu noturēsim arī 14.Saeimā!""",1,gājām saeimu zināšanām pieredzi nvo sektora tagad mums katrai bagāžā svarīgam šīs saeimas likumam kas mainīs latviju labu pārvaldības mediju bērnu izglītības dzīvnieku aizsardzības jomā kopā daudz izdarījušas latiņu noturēsim saeimā
"""Jūs,cik noprotu,Saeimā saņemat algu par brēkšanu&ja vajag tad arī par spiegšanu,bet pārējie bikšudeldētāji par cītīgu plaudēšanu? Lieliski! Mans dēls,kuram ir 11 mēneši var pilnvērtīgi aizstāt gan Jūs,gan Jūsu kolēģus. Arī apkakāties,kas ir nenoliedzama deputātu prasme,viņš prot""",-1,jūs cik noprotu saeimā saņemat algu brēkšanu vajag spiegšanu pārējie bikšudeldētāji cītīgu plaudēšanu lieliski mans dēls kuram mēneši pilnvērtīgi aizstāt jūs jūsu kolēģus apkakāties kas nenoliedzama deputātu prasme viņš prot
